641.000000
50.000000
300.000000
15
21.673757	0.024965	0.024017	1.980255	
11.803949	0.030843	0.022141	2.520615	
100.411786	0.031546	0.024293	1.197546	
143.112217	0.025778	0.024682	1.652669	
117.043977	0.022598	0.021612	2.840693	
360.284951	0.029760	0.020602	0.317972	
365.712912	0.031456	0.021227	2.513474	
268.178777	0.042049	0.021416	2.443709	
456.531968	0.031358	0.019349	2.413953	
469.131016	0.024785	0.018938	0.511155	
476.303659	0.031487	0.016829	1.364544	
564.535844	0.023759	0.016738	0.194372	
578.485214	0.022304	0.017929	1.955626	
615.583300	0.026296	0.017549	0.152440	
602.464675	0.033234	0.017548	0.761193	
